cbsd_id,cbsd_alias,owner_id,fcc_id,cbsd_serialnumber,cbsd_category,cbsd_status,registration_id,pal_count,gaa_count,unknown_count,longitude,latitude,state_name,county_name,height,height_type,antenna_gain,antenna_azimuth,sfg,srg,grants,org_id,org_name,sub_org_id_0,sub_org_name_0,sub_org_id_1,sub_org_name_1,sub_org_id_2,sub_org_name_2,sub_org_id_3,sub_org_name_3
2AG32PBS310101202000291217RB0642,,LSH3KL,2AG32PBS31010,1202000291217RB0642,A,REGISTERED,GOOG-001773,,,,-122.418756,37.759457,CA,San Francisco County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0669,,LSH3KL,2AG32PBS31010,1202000291217RB0669,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0700,,LSH3KL,2AG32PBS31010,1202000291217RB0700,A,REGISTERED,GOOG-001773,,,,-118.445657,34.168187,CA,Los Angeles County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0712,,LSH3KL,2AG32PBS31010,1202000291217RB0712,A,AUTHORIZED,GOOG-001773,0,3,0,-95.92675,30.0567,TX,Waller County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""87448128635592887101675846424"", ""maxEirp"": 18, ""channelIds"": [21], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T15:13:49"", ""grantedTimestamp"": ""2023-02-08T08:53:44""}, {""active"": true, ""grantId"": ""71934262836805475481675846424"", ""maxEirp"": 18, ""channelIds"": [19, 20], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T15:13:49"", ""grantedTimestamp"": ""2023-02-08T08:53:44""}, {""active"": true, ""grantId"": ""78042021219528651101675846424"", ""maxEirp"": 18, ""channelIds"": [18], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T15:13:49"", ""grantedTimestamp"": ""2023-02-08T08:53:44""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0720,,LSH3KL,2AG32PBS31010,1202000291217RB0720,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0726,,LSH3KL,2AG32PBS31010,1202000291217RB0726,A,REGISTERED,GOOG-001773,,,,-121.913046,37.260294,CA,Santa Clara County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0732,,LSH3KL,2AG32PBS31010,1202000291217RB0732,A,AUTHORIZED,GOOG-001773,0,2,0,-121.971534,37.311164,CA,Santa Clara County,2,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""48355430738661100541680149211"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:33"", ""grantedTimestamp"": ""2023-03-30T04:06:51""}, {""active"": true, ""grantId"": ""18116876007784514541680149211"", ""maxEirp"": 18, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:06:51""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0739,,LSH3KL,2AG32PBS31010,1202000291217RB0739,A,AUTHORIZED,GOOG-001773,0,2,0,-122.26903,37.763986,CA,Alameda County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""173671751103073982891680149241"", ""maxEirp"": 18, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:07:21""}, {""active"": true, ""grantId"": ""145950049204711031751680149241"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:07:21""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0786,,LSH3KL,2AG32PBS31010,1202000291217RB0786,A,AUTHORIZED,GOOG-001773,0,2,0,-74.000755,40.733514,NY,New York County,1,AGL,3,0,a710999e852f3120,a710999e852f3120,"[{""active"": true, ""grantId"": ""104457934974105300891679672961"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T01:13:24"", ""grantedTimestamp"": ""2023-03-24T15:49:21""}, {""active"": true, ""grantId"": ""86302905304776558091679672961"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T01:16:15"", ""grantedTimestamp"": ""2023-03-24T15:49:21""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0787,,LSH3KL,2AG32PBS31010,1202000291217RB0787,A,REGISTERED,GOOG-001773,,,,-118.063244,34.08804,CA,Los Angeles County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0798,,LSH3KL,2AG32PBS31010,1202000291217RB0798,A,AUTHORIZED,GOOG-001773,0,2,0,-74.00184,40.736544,NY,New York County,1,AGL,3,0,a710999e852f3120,a710999e852f3120,"[{""active"": true, ""grantId"": ""142482441322063845691679672664"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T01:02:14"", ""grantedTimestamp"": ""2023-03-24T15:44:24""}, {""active"": true, ""grantId"": ""136794217043714239731679672664"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T01:02:14"", ""grantedTimestamp"": ""2023-03-24T15:44:24""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0837,,LSH3KL,2AG32PBS31010,1202000291217RB0837,A,AUTHORIZED,GOOG-001773,0,2,0,-95.3581,29.7582,TX,Harris County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""176858582505943095151689877968"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:26:16"", ""grantedTimestamp"": ""2023-07-20T18:32:48""}, {""active"": true, ""grantId"": ""60909782427828453831689877968"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:26:16"", ""grantedTimestamp"": ""2023-07-20T18:32:48""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0838,,LSH3KL,2AG32PBS31010,1202000291217RB0838,A,AUTHORIZED,GOOG-001773,0,2,0,-95.67222,29.922792,TX,Harris County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""137203704535743678451693665875"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T11:42:36"", ""grantedTimestamp"": ""2023-09-02T14:44:35""}, {""active"": true, ""grantId"": ""90288939924294148591693665875"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T11:42:36"", ""grantedTimestamp"": ""2023-09-02T14:44:35""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0855,,LSH3KL,2AG32PBS31010,1202000291217RB0855,A,AUTHORIZED,GOOG-001773,0,2,0,-122.50234,37.77379,CA,San Francisco County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""126428117179225817351675486183"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T10:41:16"", ""grantedTimestamp"": ""2023-02-04T04:49:43""}, {""active"": true, ""grantId"": ""86861262290203158261675486183"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T10:44:06"", ""grantedTimestamp"": ""2023-02-04T04:49:43""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0857,,LSH3KL,2AG32PBS31010,1202000291217RB0857,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0869,,LSH3KL,2AG32PBS31010,1202000291217RB0869,A,AUTHORIZED,GOOG-001773,0,2,0,-122.603716,45.48286,OR,Multnomah County,6,AGL,3,150,ba7a56eac46da022,ba7a56eac46da022,"[{""active"": true, ""grantId"": ""177187324770064910341680149180"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:06:20""}, {""active"": true, ""grantId"": ""183887091711120519011680149180"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:33"", ""grantedTimestamp"": ""2023-03-30T04:06:20""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS31010120200039521AGB0925,,LSH3KL,2AG32PBS31010,120200039521AGB0925,A,AUTHORIZED,50055CPI,0,2,0,-107.995537,37.7925,CO,Dolores County,1,AGL,4,0,2039e9ce600b5ef1,2039e9ce600b5ef1,"[{""active"": true, ""grantId"": ""115092406104597774111690503481"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T18:48:35"", ""grantedTimestamp"": ""2023-07-28T00:18:01""}, {""active"": true, ""grantId"": ""122790206483948098181690503481"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T18:48:35"", ""grantedTimestamp"": ""2023-07-28T00:18:01""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000291217RB0717,,LSH3KL,2AG32PBS3101S,1202000291217RB0717,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000395219NB0241,,LSH3KL,2AG32PBS3101S,1202000395219NB0241,B,AUTHORIZED,GOOG-001773,0,2,0,-95.35499,29.74237,TX,Harris County,13,AGL,13,298,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""146137804426249537791688612882"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T19:59:48"", ""grantedTimestamp"": ""2023-07-06T03:08:02""}, {""active"": true, ""grantId"": ""42629182789402746441688612882"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T19:59:48"", ""grantedTimestamp"": ""2023-07-06T03:08:02""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000395219NB0995,,LSH3KL,2AG32PBS3101S,1202000395219NB0995,B,REGISTERED,GOOG-001773,,,,-122.047097,37.674082,CA,Alameda County,6,AGL,13,229,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S120200039521AGB0686,,LSH3KL,2AG32PBS3101S,120200039521AGB0686,B,AUTHORIZED,GOOG-001773,0,2,0,-95.36725,29.742,TX,Harris County,13,AGL,13,174,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""174355412339119084831686694438"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T13:35:21"", ""grantedTimestamp"": ""2023-06-13T22:13:58""}, {""active"": true, ""grantId"": ""174878049687140607151686694438"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T13:38:07"", ""grantedTimestamp"": ""2023-06-13T22:13:58""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S120200046421CKY0206,,LSH3KL,2AG32PBS3101S,120200046421CKY0206,B,AUTHORIZED,GOOG-001773,0,2,0,-121.583119,37.329714,CA,Santa Clara County,8,AGL,17,350,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""104484862243486158671685166236"", ""maxEirp"": 27, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T19:35:40"", ""grantedTimestamp"": ""2023-05-27T05:43:56""}, {""active"": true, ""grantId"": ""73270993327420336091685166236"", ""maxEirp"": 27, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T19:35:40"", ""grantedTimestamp"": ""2023-05-27T05:43:56""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S120200046421CKY0647,,LSH3KL,2AG32PBS3101S,120200046421CKY0647,B,REGISTERED,GOOG-001773,,,,-95.35499,29.74237,TX,Harris County,13,AGL,13,46,aae23a181be4c0f6,aae23a181be4c0f6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S120200046421CKY0990,,LSH3KL,2AG32PBS3101S,120200046421CKY0990,B,AUTHORIZED,50055CPI,0,2,0,-121.97153,37.311164,CA,Santa Clara County,6,AGL,13,270,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""132399115691767890491693077823"", ""maxEirp"": 27, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T15:49:48"", ""grantedTimestamp"": ""2023-08-26T19:23:43""}, {""active"": true, ""grantId"": ""161731359567837714491693077823"", ""maxEirp"": 27, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T15:49:48"", ""grantedTimestamp"": ""2023-08-26T19:23:43""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0006,,LSH3KL,2AG32PBS3101S,1202000470221TY0006,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,13,270,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0009,,LSH3KL,2AG32PBS3101S,1202000470221TY0009,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,13,270,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0019,,LSH3KL,2AG32PBS3101S,1202000470221TY0019,B,AUTHORIZED,GOOG-001773,0,3,0,-95.468486,29.741127,TX,Harris County,81,AGL,13,26,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""124477154055268727841680149207"", ""maxEirp"": 27, ""channelIds"": [11], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:06:47""}, {""active"": true, ""grantId"": ""146055889183137916801680149207"", ""maxEirp"": 27, ""channelIds"": [9, 10], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:06:47""}, {""active"": true, ""grantId"": ""57787814696769166661680149207"", ""maxEirp"": 27, ""channelIds"": [8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:33"", ""grantedTimestamp"": ""2023-03-30T04:06:47""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0029,,LSH3KL,2AG32PBS3101S,1202000470221TY0029,B,AUTHORIZED,GOOG-001773,0,4,0,-118.168991,33.958999,CA,Los Angeles County,17,AGL,13,40,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""174105867896699830351691485623"", ""maxEirp"": 16, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""SUSPENDED"", ""grantExpireTime"": ""2023-10-17T04:32:32"", ""grantedTimestamp"": ""2023-08-08T09:07:03""}, {""active"": true, ""grantId"": ""15191642278431784471697472418"", ""maxEirp"": 27, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:06:58"", ""grantedTimestamp"": ""2023-10-16T16:06:58""}, {""active"": true, ""grantId"": ""100619508703286493541697472418"", ""maxEirp"": 27, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:06:58"", ""grantedTimestamp"": ""2023-10-16T16:06:58""}, {""active"": true, ""grantId"": ""10668779652016553211691485623"", ""maxEirp"": 16, ""channelIds"": [7, 8], ""channelType"": ""GAA"", ""operationState"": ""SUSPENDED"", ""grantExpireTime"": ""2023-10-17T04:32:32"", ""grantedTimestamp"": ""2023-08-08T09:07:03""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0057,,LSH3KL,2AG32PBS3101S,1202000470221TY0057,B,REGISTERED,GOOG-001773,,,,-121.917555,37.680318,CA,Alameda County,6,AGL,13,112,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS3101S1202000470221TY0059,,LSH3KL,2AG32PBS3101S,1202000470221TY0059,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,13,90,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
